nib,nib0,nib1,nib2,nib3,format,path,type,lowMipC,highMipC,mipCdiff,byteDif,compressed,lowX,lowY,minX,minY
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch02\CommonTextures\hand\03\hand_03_0001_invert_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch02\CommonTextures\hand\03\hand_03_0001_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch02\CommonTextures\hand\03\hand_03_0011_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch02\CommonTextures\Knife\ch02_000_0005_knife_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\1\textures\ch03_001_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\1\textures\ch03_001_0011_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\3\textures\ch03_001_0013_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\3\textures\ch03_001_0013_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\5\textures\ch03_001_0015_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\001\001\5\textures\ch03_001_0015_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\002\001\5\textures\ch03_002_0015_knife_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\002\101\6\textures\ch03_002_1016_slinger_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\1\textures\ch03_003_0001_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\1\textures\m_0011_1001_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\2\textures\ch03_003__hair_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\2\textures\m_0011_1002_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\3\textures\m_0011_1003_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\4\textures\m_0011_1004_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\5\textures\ch03_003_0005_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\5\textures\ch03_003_0005_knife_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\5\textures\m_0011_1005_XM_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\001\6\textures\ch03_003_0016_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\501\1\textures\ch03_003_5011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\003\501\2\textures\ch03_003__hair_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\000\1\textures\ch03_004_0001_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\000\2\textures\ch03_004_0002_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\000\4\textures\ch03_004_0004_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\000\5\textures\ch03_004_0005_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\001\1\textures\ch03_004_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\001\3\textures\ch03_004_0013_bright_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\001\5\textures\ch03_004_0015_1_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\004\001\5\textures\ch03_004_0015_bright_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\008\001\5\textures\ch03_008_0015_knife_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\1\texture\ch03_009_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\1\texture\ch03_009_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\2\texture\ch03_009_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\3\texture\ch03_009_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\4\texture\ch03_009_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\5\texture\ch03_009_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\5\texture\ch03_009_0015_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\5\texture\ch03_009_0015_knife_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\009\001\5\texture\ch03_009_0015_knife_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\1\textures\ch03_010_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\1\textures\ch03_010_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\2\textures\ch03_010_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\3\textures\ch03_010_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\4\textures\ch03_010_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\5\textures\ch03_010_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\5\textures\ch03_010_0015_waist_chain1_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\010\001\6\textures\ch03_010_0016_slinger_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\011\001\4\textures\ch03_011_0014_Fur_ATOS.tex.241106027,ATOS,4,6,2,2,1,64,64,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\011\001\4\textures\ch03_011_0014_Fur_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\011\001\4\textures\ch03_011_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\011\001\4\textures\ch03_011_0014_inner_ATOS.tex.241106027,ATOS,4,6,2,2,1,64,64,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\1\textures\ch03_012_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\1\textures\ch03_012_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\2\textures\ch03_012_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\3\textures\ch03_012_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\4\textures\ch03_012_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\5\textures\ch03_012_0015_cage_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\5\textures\ch03_012_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\012\001\5\textures\ch03_012_0015_knife_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\013\001\2\textures\ch03_013_0010_fur_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\013\001\5\textures\ch03_013_0015_cage_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\013\001\5\textures\ch03_013_0015_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\013\001\6\textures\ch03_013_0016_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\1\textures\ch03_014_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\1\textures\ch03_014_0011_hand_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\2\textures\ch03_014_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\3\textures\ch03_014_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\4\textures\ch03_014_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\014\001\5\textures\ch03_014_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\015\001\1\textures\ch03_015_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\015\001\3\textures\ch03_015_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\015\001\5\textures\ch03_015_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\015\001\6\textures\ch03_015_0016_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\1\textures\ch03_017_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\1\textures\ch03_017_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\2\textures\ch03_017_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\3\textures\ch03_017_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\4\textures\ch03_017_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\5\textures\ch03_017_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\5\textures\ch03_017_0015_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\5\textures\ch03_017_0015_knife_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\5\textures\ch03_017_0015_knife_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\5\textures\ch03_017_0015_knife_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\6\textures\ch03_017_0016_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\6\textures\ch03_017_0016_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\6\textures\ch03_017_0016_detail_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\017\001\6\textures\ch03_017_0016_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\018\001\1\textures\ch03_018_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\018\001\5\textures\ch03_018_0015_knife_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\018\001\5\textures\ch03_018_0015_knife_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\018\001\6\textures\ch03_018_0016_slinger_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\000\1\textures\ch03_019_0001_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\000\2\textures\ch03_019_0002_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\000\4\textures\ch03_019_0004_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\000\5\textures\ch03_019_0005_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\001\1\textures\ch03_019_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\001\5\textures\ch03_019_0015_1_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\001\5\textures\ch03_019_0015_bright_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\019\001\5\textures\ch03_019_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\020\001\2\textures\ch03_020_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\1\textures\ch03_021_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\2\textures\ch03_021_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\3\textures\ch03_021_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\4\textures\ch03_021_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\5\textures\ch03_021_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\6\textures\ch03_021_0016_ColL_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\021\001\6\textures\ch03_021_0016_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\022\001\1\textures\ch03_022_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\022\001\4\textures\m_02_0012_0012_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\022\001\6\textures\ch03_022_0016_ATOS.tex.241106027,ATOS,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\022\001\6\textures\ch03_022_0016_shield_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\1\textures\ch03_023_0011_ATOS.tex.241106027,ATOS,3,5,2,2,1,32,64,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\1\textures\ch03_023_0011_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\2\textures\ch03_023_0012_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC1UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\3\textures\ch03_023_0013_FM_MSK4.tex.241106027,MSK4,2,4,2,2,1,16,32,8,16
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\3\textures\ch03_023_0013_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\4\textures\ch03_023_0014_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
18440000|08400000,1,8,4,4,BC7UNORM,D:\Wilds\re_chunk_000\natives\STM\Art\Model\Character\ch03\023\001\5\textures\ch03_023_0015_FX_MSK4.tex.241106027,MSK4,3,5,2,2,1,32,32,8,8
